Flow_ID,Src_IP,Src_Port,Dst_IP,Dst_Port,Protocol,Timestamp,Flow_Duration,Tot_Fwd_Pkts,Tot_Bwd_Pkts,TotLen_Fwd_Pkts,TotLen_Bwd_Pkts,Fwd_Pkt_Len_Max,Fwd_Pkt_Len_Min,Fwd_Pkt_Len_Mean,Fwd_Pkt_Len_Std,Bwd_Pkt_Len_Max,Bwd_Pkt_Len_Min,Bwd_Pkt_Len_Mean,Bwd_Pkt_Len_Std,Flow_Byts/s,Flow_Pkts/s,Flow_IAT_Mean,Flow_IAT_Std,Flow_IAT_Max,Flow_IAT_Min,Fwd_IAT_Tot,Fwd_IAT_Mean,Fwd_IAT_Std,Fwd_IAT_Max,Fwd_IAT_Min,Bwd_IAT_Tot,Bwd_IAT_Mean,Bwd_IAT_Std,Bwd_IAT_Max,Bwd_IAT_Min,Fwd_PSH_Flags,Bwd_PSH_Flags,Fwd_URG_Flags,Bwd_URG_Flags,Fwd_Header_Len,Bwd_Header_Len,Fwd_Pkts/s,Bwd_Pkts/s,Pkt_Len_Min,Pkt_Len_Max,Pkt_Len_Mean,Pkt_Len_Std,Pkt_Len_Var,FIN_Flag_Cnt,SYN_Flag_Cnt,RST_Flag_Cnt,PSH_Flag_Cnt,ACK_Flag_Cnt,URG_Flag_Cnt,CWE_Flag_Count,ECE_Flag_Cnt,Down/Up_Ratio,Pkt_Size_Avg,Fwd_Seg_Size_Avg,Bwd_Seg_Size_Avg,Fwd_Byts/b_Avg,Fwd_Pkts/b_Avg,Fwd_Blk_Rate_Avg,Bwd_Byts/b_Avg,Bwd_Pkts/b_Avg,Bwd_Blk_Rate_Avg,Subflow_Fwd_Pkts,Subflow_Fwd_Byts,Subflow_Bwd_Pkts,Subflow_Bwd_Byts,Init_Fwd_Win_Byts,Init_Bwd_Win_Byts,Fwd_Act_Data_Pkts,Fwd_Seg_Size_Min,Active_Mean,Active_Std,Active_Max,Active_Min,Idle_Mean,Idle_Std,Idle_Max,Idle_Min,Label,Cat,Sub_Cat,Date
192.168.0.13-192.168.0.16-9020-56242-6,192.168.0.16,56242,192.168.0.13,9020,6,2019-09-10 01:41:56,72,0,2,0.0,2776.0,0.0,0.0,0.0,0.0,1388.0,1388.0,1388.0,0.0,38555555.55555555,27777.777777777777,72.0,0.0,72.0,72.0,0.0,0.0,0.0,0.0,0.0,72.0,72.0,0.0,72.0,72.0,0,0,0,0,0,64,0.0,27777.777777777777,1388.0,1388.0,1388.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,2082.0,0.0,1388.0,0,0,0,0,0,0,0,0,2,2776,-1,1869,0,0,0.0,0.0,0.0,0.0,72.0,0.0,72.0,72.0,Anomaly,Mirai,Mirai-Hostbruteforceg,2019-09-10
192.168.0.24-222.239.240.107-51252-443-6,192.168.0.24,51252,222.239.240.107,443,6,2019-07-25 03:23:26,291,0,3,0.0,4344.0,0.0,0.0,0.0,0.0,1448.0,1448.0,1448.0,0.0,14927835.051546391,10309.278350515464,145.5,105.35891039679558,220.0,71.0,0.0,0.0,0.0,0.0,0.0,291.0,145.5,105.35891039679558,220.0,71.0,0,0,0,0,0,96,0.0,10309.278350515464,1448.0,1448.0,1448.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,1930.666666666667,0.0,1448.0,0,0,0,0,0,0,0,0,3,4344,-1,139,0,0,0.0,0.0,0.0,0.0,145.5,105.35891039679558,220.0,71.0,Anomaly,Mirai,Mirai-Ackflooding,2019-07-25
192.168.0.24-210.89.164.90-55986-8043-17,192.168.0.24,55986,210.89.164.90,8043,17,2019-07-25 03:25:31,38,3,1,54.0,18.0,18.0,18.0,18.0,0.0,18.0,18.0,18.0,0.0,1894736.8421052631,105263.15789473684,12.666666666666668,11.930353445448857,26.0,3.0,35.0,17.5,12.020815280171304,26.0,9.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,24,8,78947.36842105263,26315.78947368421,18.0,18.0,18.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,22.5,18.0,18.0,0,0,0,0,0,0,3,54,1,18,-1,-1,3,0,0.0,0.0,0.0,0.0,12.666666666666668,11.930353445448857,26.0,3.0,Anomaly,Mirai,Mirai-UDP Flooding,2019-07-25
192.168.0.13-192.168.0.16-9020-10129-6,192.168.0.16,10129,192.168.0.13,9020,6,2019-09-10 01:41:47,79,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25316.45569620253,79.0,0.0,79.0,79.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,32,32,12658.227848101267,12658.227848101267,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,31987,0,0,0.0,0.0,0.0,0.0,79.0,0.0,79.0,79.0,Anomaly,Mirai,Mirai-Hostbruteforceg,2019-09-10
192.168.0.24-223.39.123.191-35057-443-6,192.168.0.24,35057,223.39.123.191,443,6,2019-05-20 04:56:24,121,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16528.92561983471,121.0,0.0,121.0,121.0,0.0,0.0,0.0,0.0,0.0,121.0,121.0,0.0,121.0,121.0,0,0,0,0,0,40,0.0,16528.92561983471,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,27740,0,0,0.0,0.0,0.0,0.0,121.0,0.0,121.0,121.0,Normal,Normal,Normal,2019-05-20
192.168.0.13-192.168.0.16-10000-10101-17,192.168.0.13,10000,192.168.0.16,10101,17,2019-07-25 03:25:13,298,2,1,2860.0,1430.0,1430.0,1430.0,1430.0,0.0,1430.0,1430.0,1430.0,0.0,14395973.154362418,10067.114093959732,149.0,45.254833995939045,181.0,117.0,181.0,181.0,0.0,181.0,181.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,16,8,6711.4093959731545,3355.704697986577,1430.0,1430.0,1430.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,1906.666666666667,1430.0,1430.0,0,0,0,0,0,0,2,2860,1,1430,-1,-1,2,0,0.0,0.0,0.0,0.0,149.0,45.254833995939045,181.0,117.0,Anomaly,Mirai,Mirai-UDP Flooding,2019-07-25
192.168.0.13-192.168.0.16-9010-56237-6,192.168.0.16,56237,192.168.0.13,9010,6,2019-09-10 01:41:46,75,1,1,176.0,0.0,176.0,176.0,176.0,0.0,0.0,0.0,0.0,0.0,2346666.666666667,26666.66666666667,75.0,0.0,75.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,32,32,13333.333333333336,13333.333333333336,0.0,176.0,58.66666666666666,101.61364737737414,10325.333333333332,0,0,0,0,1,0,0,0,1.0,88.0,176.0,0.0,0,0,0,0,0,0,1,176,1,0,-1,32791,1,0,0.0,0.0,0.0,0.0,75.0,0.0,75.0,75.0,Anomaly,Mirai,Mirai-Hostbruteforceg,2019-09-10
192.168.0.13-210.89.164.90-60065-8011-17,192.168.0.13,60065,210.89.164.90,8011,17,2019-07-25 03:25:07,25,2,1,70.0,35.0,35.0,35.0,35.0,0.0,35.0,35.0,35.0,0.0,4200000.0,120000.0,12.5,6.363961030678928,17.0,8.0,8.0,8.0,0.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,16,8,80000.0,40000.0,35.0,35.0,35.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,46.66666666666666,35.0,35.0,0,0,0,0,0,0,2,70,1,35,-1,-1,2,0,0.0,0.0,0.0,0.0,12.5,6.363961030678928,17.0,8.0,Anomaly,Mirai,Mirai-UDP Flooding,2019-07-25
192.168.0.13-192.168.0.16-10000-10101-17,192.168.0.13,10000,192.168.0.16,10101,17,2019-07-25 03:25:09,185,1,1,1430.0,1430.0,1430.0,1430.0,1430.0,0.0,1430.0,1430.0,1430.0,0.0,15459459.45945946,10810.810810810812,185.0,0.0,185.0,185.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8,8,5405.405405405406,5405.405405405406,1430.0,1430.0,1430.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,2145.0,1430.0,1430.0,0,0,0,0,0,0,1,1430,1,1430,-1,-1,1,0,0.0,0.0,0.0,0.0,185.0,0.0,185.0,185.0,Anomaly,Mirai,Mirai-Ackflooding,2019-07-25
192.168.0.13-192.168.0.16-56361-10101-17,192.168.0.13,56361,192.168.0.16,10101,17,2019-07-25 03:24:10,261,3,1,4290.0,1430.0,1430.0,1430.0,1430.0,0.0,1430.0,1430.0,1430.0,0.0,21915708.81226053,15325.670498084291,87.0,27.73084924772409,119.0,70.0,142.0,71.0,1.4142135623730951,72.0,70.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,24,8,11494.25287356322,3831.417624521073,1430.0,1430.0,1430.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,1787.5,1430.0,1430.0,0,0,0,0,0,0,3,4290,1,1430,-1,-1,3,0,0.0,0.0,0.0,0.0,87.0,27.73084924772409,119.0,70.0,Anomaly,Mirai,Mirai-Ackflooding,2019-07-25
192.168.0.13-192.168.0.16-9020-49784-6,192.168.0.13,9020,192.168.0.16,49784,6,2019-05-20 04:59:33,396,1,1,1388.0,1388.0,1388.0,1388.0,1388.0,0.0,1388.0,1388.0,1388.0,0.0,7010101.01010101,5050.505050505051,396.0,0.0,396.0,396.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,32,32,2525.2525252525256,2525.2525252525256,1388.0,1388.0,1388.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,2082.0,1388.0,1388.0,0,0,0,0,0,0,1,1388,1,1388,-1,1869,1,0,0.0,0.0,0.0,0.0,396.0,0.0,396.0,396.0,Normal,Normal,Normal,2019-05-20
192.168.0.24-210.89.164.90-55985-8043-17,192.168.0.24,55985,210.89.164.90,8043,17,2019-07-25 03:25:46,21,1,1,18.0,18.0,18.0,18.0,18.0,0.0,18.0,18.0,18.0,0.0,1714285.7142857143,95238.09523809524,21.0,0.0,21.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8,8,47619.04761904762,47619.04761904762,18.0,18.0,18.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,27.0,18.0,18.0,0,0,0,0,0,0,1,18,1,18,-1,-1,1,0,0.0,0.0,0.0,0.0,21.0,0.0,21.0,21.0,Anomaly,Mirai,Mirai-UDP Flooding,2019-07-25
192.168.0.13-192.168.0.16-9020-10127-6,192.168.0.16,10127,192.168.0.13,9020,6,2019-09-10 01:41:40,75,0,2,0.0,2620.0,0.0,0.0,0.0,0.0,1388.0,1232.0,1310.0,110.3086578651014,34933333.333333336,26666.66666666667,75.0,0.0,75.0,75.0,0.0,0.0,0.0,0.0,0.0,75.0,75.0,0.0,75.0,75.0,0,0,0,0,0,64,0.0,26666.66666666667,1232.0,1388.0,1336.0,90.0666419935816,8112.0,0,0,0,0,1,0,0,0,0.0,2004.0,0.0,1310.0,0,0,0,0,0,0,0,0,2,2620,-1,2003,0,0,0.0,0.0,0.0,0.0,75.0,0.0,75.0,75.0,Anomaly,Mirai,Mirai-Hostbruteforceg,2019-09-10
192.168.0.13-192.168.0.16-9020-56247-6,192.168.0.16,56247,192.168.0.13,9020,6,2019-09-10 01:42:25,74,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27027.027027027027,74.0,0.0,74.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,32,32,13513.513513513511,13513.513513513511,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,32509,0,0,0.0,0.0,0.0,0.0,74.0,0.0,74.0,74.0,Anomaly,Mirai,Mirai-Hostbruteforceg,2019-09-10
192.168.0.24-223.39.123.191-48383-443-6,192.168.0.24,48383,223.39.123.191,443,6,2019-07-25 03:24:02,74,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27027.027027027027,74.0,0.0,74.0,74.0,0.0,0.0,0.0,0.0,0.0,74.0,74.0,0.0,74.0,74.0,0,0,0,0,0,40,0.0,27027.027027027027,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,42340,0,0,0.0,0.0,0.0,0.0,74.0,0.0,74.0,74.0,Anomaly,Mirai,Mirai-UDP Flooding,2019-07-25
192.168.0.13-192.168.0.16-10000-10101-17,192.168.0.13,10000,192.168.0.16,10101,17,2019-07-25 03:25:06,87,1,1,1430.0,1430.0,1430.0,1430.0,1430.0,0.0,1430.0,1430.0,1430.0,0.0,32873563.218390804,22988.50574712644,87.0,0.0,87.0,87.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8,8,11494.25287356322,11494.25287356322,1430.0,1430.0,1430.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,2145.0,1430.0,1430.0,0,0,0,0,0,0,1,1430,1,1430,-1,-1,1,0,0.0,0.0,0.0,0.0,87.0,0.0,87.0,87.0,Anomaly,Mirai,Mirai-HTTP Flooding,2019-07-25
192.168.0.13-210.89.164.90-55985-8043-17,192.168.0.13,55985,210.89.164.90,8043,17,2019-07-25 03:24:23,5,1,1,18.0,18.0,18.0,18.0,18.0,0.0,18.0,18.0,18.0,0.0,7199999.999999999,400000.0,5.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8,8,200000.0,200000.0,18.0,18.0,18.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,27.0,18.0,18.0,0,0,0,0,0,0,1,18,1,18,-1,-1,1,0,0.0,0.0,0.0,0.0,5.0,0.0,5.0,5.0,Anomaly,Mirai,Mirai-UDP Flooding,2019-07-25
192.168.0.24-210.89.164.90-60061-8011-17,192.168.0.24,60061,210.89.164.90,8011,17,2019-07-25 03:24:46,5,1,1,35.0,35.0,35.0,35.0,35.0,0.0,35.0,35.0,35.0,0.0,13999999.999999998,400000.0,5.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8,8,200000.0,200000.0,35.0,35.0,35.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,52.5,35.0,35.0,0,0,0,0,0,0,1,35,1,35,-1,-1,1,0,0.0,0.0,0.0,0.0,5.0,0.0,5.0,5.0,Anomaly,Mirai,Mirai-UDP Flooding,2019-07-25
192.168.0.24-210.89.164.90-55985-8043-17,192.168.0.24,55985,210.89.164.90,8043,17,2019-07-25 03:25:01,4,1,1,18.0,18.0,18.0,18.0,18.0,0.0,18.0,18.0,18.0,0.0,9000000.0,500000.0,4.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8,8,250000.0,250000.0,18.0,18.0,18.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,27.0,18.0,18.0,0,0,0,0,0,0,1,18,1,18,-1,-1,1,0,0.0,0.0,0.0,0.0,4.0,0.0,4.0,4.0,Anomaly,Mirai,Mirai-UDP Flooding,2019-07-25
192.168.0.16-13.250.217.66-56401-443-6,192.168.0.16,56401,13.250.217.66,443,6,2019-07-25 03:24:57,121,1,1,438.0,0.0,438.0,438.0,438.0,0.0,0.0,0.0,0.0,0.0,3619834.7107438017,16528.92561983471,121.0,0.0,121.0,121.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,32,32,8264.462809917355,8264.462809917355,0.0,438.0,146.0,252.87941790505607,63948.0,0,0,0,0,1,0,0,0,1.0,219.0,438.0,0.0,0,0,0,0,0,0,1,438,1,0,-1,1020,1,0,0.0,0.0,0.0,0.0,121.0,0.0,121.0,121.0,Anomaly,Mirai,Mirai-UDP Flooding,2019-07-25
192.168.0.13-210.89.164.90-60065-8011-17,192.168.0.13,60065,210.89.164.90,8011,17,2019-07-25 03:24:22,5,1,1,35.0,35.0,35.0,35.0,35.0,0.0,35.0,35.0,35.0,0.0,13999999.999999998,400000.0,5.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8,8,200000.0,200000.0,35.0,35.0,35.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,52.5,35.0,35.0,0,0,0,0,0,0,1,35,1,35,-1,-1,1,0,0.0,0.0,0.0,0.0,5.0,0.0,5.0,5.0,Anomaly,Mirai,Mirai-UDP Flooding,2019-07-25
192.168.0.24-210.89.164.90-49987-8011-17,192.168.0.24,49987,210.89.164.90,8011,17,2019-07-25 03:24:58,10,1,1,35.0,35.0,35.0,35.0,35.0,0.0,35.0,35.0,35.0,0.0,6999999.999999999,200000.0,10.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8,8,100000.0,100000.0,35.0,35.0,35.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,52.5,35.0,35.0,0,0,0,0,0,0,1,35,1,35,-1,-1,1,0,0.0,0.0,0.0,0.0,10.0,0.0,10.0,10.0,Anomaly,Mirai,Mirai-UDP Flooding,2019-07-25
192.168.0.13-192.168.0.16-56361-10101-17,192.168.0.13,56361,192.168.0.16,10101,17,2019-07-25 03:24:22,278,2,1,1908.0,1430.0,1430.0,478.0,954.0,673.1656556895932,1430.0,1430.0,1430.0,0.0,12007194.244604316,10791.36690647482,139.0,11.31370849898476,147.0,131.0,147.0,147.0,0.0,147.0,147.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,16,8,7194.2446043165455,3597.1223021582728,478.0,1430.0,1192.0,476.0,226576.0,0,0,0,0,0,0,0,0,0.0,1589.333333333333,954.0,1430.0,0,0,0,0,0,0,2,1908,1,1430,-1,-1,2,0,0.0,0.0,0.0,0.0,139.0,11.31370849898476,147.0,131.0,Anomaly,Mirai,Mirai-UDP Flooding,2019-07-25
192.168.0.24-104.70.122.58-50966-443-6,192.168.0.24,50966,104.70.122.58,443,6,2019-05-20 04:59:02,408,0,5,0.0,6140.0,0.0,0.0,0.0,0.0,1448.0,348.0,1228.0,491.9349550499537,15049019.607843138,12254.901960784317,102.0,33.13608305156178,141.0,73.0,0.0,0.0,0.0,0.0,0.0,408.0,102.0,33.13608305156178,141.0,73.0,0,0,0,0,0,160,0.0,12254.901960784317,348.0,1448.0,1264.6666666666667,449.0731195102492,201666.66666666672,0,0,0,0,1,0,0,0,0.0,1517.6,0.0,1228.0,0,0,0,0,0,0,0,0,5,6140,-1,444,0,0,0.0,0.0,0.0,0.0,102.0,33.13608305156178,141.0,73.0,Normal,Normal,Normal,2019-05-20
192.168.0.24-104.70.122.58-50966-443-6,192.168.0.24,50966,104.70.122.58,443,6,2019-05-20 05:00:08,238,0,3,0.0,4344.0,0.0,0.0,0.0,0.0,1448.0,1448.0,1448.0,0.0,18252100.840336133,12605.04201680672,119.0,2.8284271247461903,121.0,117.0,0.0,0.0,0.0,0.0,0.0,238.0,119.0,2.8284271247461903,121.0,117.0,0,0,0,0,0,96,0.0,12605.04201680672,1448.0,1448.0,1448.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,1930.666666666667,0.0,1448.0,0,0,0,0,0,0,0,0,3,4344,-1,545,0,0,0.0,0.0,0.0,0.0,119.0,2.8284271247461903,121.0,117.0,Normal,Normal,Normal,2019-05-20
192.168.0.13-192.168.0.16-10000-10101-17,192.168.0.13,10000,192.168.0.16,10101,17,2019-07-25 03:25:02,293,0,5,0.0,1120.0,0.0,0.0,0.0,0.0,224.0,224.0,224.0,0.0,3822525.597269625,17064.84641638225,73.25,0.4999999999999992,74.0,73.0,0.0,0.0,0.0,0.0,0.0,293.0,73.25,0.4999999999999992,74.0,73.0,0,0,0,0,0,40,0.0,17064.84641638225,224.0,224.0,224.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,268.8,0.0,224.0,0,0,0,0,0,0,0,0,5,1120,-1,-1,0,0,0.0,0.0,0.0,0.0,73.25,0.4999999999999992,74.0,73.0,Anomaly,Mirai,Mirai-UDP Flooding,2019-07-25
192.168.0.24-222.239.240.107-51252-443-6,192.168.0.24,51252,222.239.240.107,443,6,2019-07-25 03:23:50,272,0,3,0.0,4344.0,0.0,0.0,0.0,0.0,1448.0,1448.0,1448.0,0.0,15970588.23529412,11029.411764705885,136.0,80.61017305526642,193.0,79.0,0.0,0.0,0.0,0.0,0.0,272.0,136.0,80.61017305526642,193.0,79.0,0,0,0,0,0,96,0.0,11029.411764705885,1448.0,1448.0,1448.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,1930.666666666667,0.0,1448.0,0,0,0,0,0,0,0,0,3,4344,-1,147,0,0,0.0,0.0,0.0,0.0,136.0,80.61017305526642,193.0,79.0,Anomaly,Mirai,Mirai-HTTP Flooding,2019-07-25
163.152.127.148-192.168.0.16-10000-10101-17,192.168.0.16,10101,163.152.127.148,10000,17,2019-07-25 03:25:02,79,1,1,224.0,224.0,224.0,224.0,224.0,0.0,224.0,224.0,224.0,0.0,5670886.075949367,25316.45569620253,79.0,0.0,79.0,79.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8,8,12658.227848101267,12658.227848101267,224.0,224.0,224.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,336.0,224.0,224.0,0,0,0,0,0,0,1,224,1,224,-1,-1,1,0,0.0,0.0,0.0,0.0,79.0,0.0,79.0,79.0,Anomaly,Mirai,Mirai-HTTP Flooding,2019-07-25
192.168.0.24-222.239.240.107-51252-443-6,192.168.0.24,51252,222.239.240.107,443,6,2019-07-25 03:23:54,86,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23255.81395348837,86.0,0.0,86.0,86.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,44,44,11627.906976744183,11627.906976744183,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,8170,0,0,0.0,0.0,0.0,0.0,86.0,0.0,86.0,86.0,Anomaly,Mirai,Mirai-UDP Flooding,2019-07-25
192.168.0.13-192.168.0.16-10000-10101-17,192.168.0.13,10000,192.168.0.16,10101,17,2019-07-25 03:25:10,195,1,1,20.0,20.0,20.0,20.0,20.0,0.0,20.0,20.0,20.0,0.0,205128.20512820515,10256.410256410256,195.0,0.0,195.0,195.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8,8,5128.205128205128,5128.205128205128,20.0,20.0,20.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,30.0,20.0,20.0,0,0,0,0,0,0,1,20,1,20,-1,-1,1,0,0.0,0.0,0.0,0.0,195.0,0.0,195.0,195.0,Anomaly,Mirai,Mirai-UDP Flooding,2019-07-25
192.168.0.13-192.168.0.16-10000-10101-17,192.168.0.13,10000,192.168.0.16,10101,17,2019-07-25 03:25:07,213,2,1,2860.0,1430.0,1430.0,1430.0,1430.0,0.0,1430.0,1430.0,1430.0,0.0,20140845.07042253,14084.50704225352,106.5,0.7071067811865476,107.0,106.0,106.0,106.0,0.0,106.0,106.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,16,8,9389.671361502347,4694.835680751174,1430.0,1430.0,1430.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,1906.666666666667,1430.0,1430.0,0,0,0,0,0,0,2,2860,1,1430,-1,-1,2,0,0.0,0.0,0.0,0.0,106.5,0.7071067811865476,107.0,106.0,Anomaly,Mirai,Mirai-Ackflooding,2019-07-25
192.168.0.13-192.168.0.16-9020-49784-6,192.168.0.13,9020,192.168.0.16,49784,6,2019-05-20 04:59:23,149,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20134.228187919463,74.5,2.1213203435596424,76.0,73.0,0.0,0.0,0.0,0.0,0.0,149.0,74.5,2.1213203435596424,76.0,73.0,0,0,0,0,0,96,0.0,20134.228187919463,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,3,0,-1,32683,0,0,0.0,0.0,0.0,0.0,74.5,2.1213203435596424,76.0,73.0,Normal,Normal,Normal,2019-05-20
192.168.0.24-222.239.240.107-51252-443-6,192.168.0.24,51252,222.239.240.107,443,6,2019-07-25 03:25:05,122,0,2,0.0,2896.0,0.0,0.0,0.0,0.0,1448.0,1448.0,1448.0,0.0,23737704.91803279,16393.442622950817,122.0,0.0,122.0,122.0,0.0,0.0,0.0,0.0,0.0,122.0,122.0,0.0,122.0,122.0,0,0,0,0,0,64,0.0,16393.442622950817,1448.0,1448.0,1448.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,2172.0,0.0,1448.0,0,0,0,0,0,0,0,0,2,2896,-1,155,0,0,0.0,0.0,0.0,0.0,122.0,0.0,122.0,122.0,Anomaly,Mirai,Mirai-UDP Flooding,2019-07-25
192.168.0.24-223.39.118.176-38612-443-6,192.168.0.24,38612,223.39.118.176,443,6,2019-05-20 04:56:30,415,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7228.915662650602,207.5,188.79751057680815,341.0,74.0,74.0,74.0,0.0,74.0,74.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,20,4819.277108433735,2409.6385542168678,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,1,0,-1,20440,0,0,0.0,0.0,0.0,0.0,207.5,188.79751057680815,341.0,74.0,Normal,Normal,Normal,2019-05-20
192.168.0.24-210.89.164.90-60064-8011-17,192.168.0.24,60064,210.89.164.90,8011,17,2019-07-25 03:24:59,5,1,1,35.0,35.0,35.0,35.0,35.0,0.0,35.0,35.0,35.0,0.0,13999999.999999998,400000.0,5.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8,8,200000.0,200000.0,35.0,35.0,35.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,52.5,35.0,35.0,0,0,0,0,0,0,1,35,1,35,-1,-1,1,0,0.0,0.0,0.0,0.0,5.0,0.0,5.0,5.0,Anomaly,Mirai,Mirai-UDP Flooding,2019-07-25
192.168.0.13-192.168.0.16-9020-49799-6,192.168.0.16,49799,192.168.0.13,9020,6,2019-05-20 05:01:10,479,0,2,0.0,2776.0,0.0,0.0,0.0,0.0,1388.0,1388.0,1388.0,0.0,5795407.098121086,4175.365344467641,479.0,0.0,479.0,479.0,0.0,0.0,0.0,0.0,0.0,479.0,479.0,0.0,479.0,479.0,0,0,0,0,0,64,0.0,4175.365344467641,1388.0,1388.0,1388.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,2082.0,0.0,1388.0,0,0,0,0,0,0,0,0,2,2776,-1,1869,0,0,0.0,0.0,0.0,0.0,479.0,0.0,479.0,479.0,Normal,Normal,Normal,2019-05-20
